Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       8/8           std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [90]
                0.00    0.00       8/12          operator new(unsigned long, void*) [54]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [78]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [84]
[82]     0.0    0.00    0.00       8         int* std::__niter_base<int*>(int*) [82]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [84]
[83]     0.0    0.00    0.00       8         int* std::__niter_wrap<int*>(int* const&, int*) [83]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [89]
[84]     0.0    0.00    0.00       8         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [84]
                0.00    0.00      16/16          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [45]
                0.00    0.00       8/8           int* std::__niter_base<int*>(int*) [82]
                0.00    0.00       8/8           int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [85]
                0.00    0.00       8/8           int* std::__niter_wrap<int*>(int* const&, int*) [83]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [84]
[85]     0.0    0.00    0.00       8         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [85]
                0.00    0.00       8/8           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [86]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [85]
[86]     0.0    0.00    0.00       8         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [86]
                0.00    0.00       8/8           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [75]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [88]
[87]     0.0    0.00    0.00       8         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [87]
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [77]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [78]
[88]     0.0    0.00    0.00       8         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [88]
                0.00    0.00       8/8           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [87]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [77]
[89]     0.0    0.00    0.00       8         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [89]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [44]
                0.00    0.00       8/8           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [84]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [81]
[90]     0.0    0.00    0.00       8         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [90]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [130]
[91]     0.0    0.00    0.00       8         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [91]
                0.00    0.00       8/10          std::vector<int, std::allocator<int> >::~vector() [68]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [236]
                0.00    0.00       2/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [165]
                0.00    0.00       4/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [234]
[92]     0.0    0.00    0.00       7         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [92]
-----------------------------------------------
                0.00    0.00       2/5           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [138]
                0.00    0.00       3/5           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [129]
[93]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [93]
-----------------------------------------------
                0.00    0.00       5/5           Euler::kosaraju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, int) [193]
[94]     0.0    0.00    0.00       5         std::__cxx11::list<int, std::allocator<int> >::empty() const [94]
-----------------------------------------------
                0.00    0.00       2/5           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [166]
                0.00    0.00       3/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [133]
[95]     0.0    0.00    0.00       5         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [95]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [112]
[96]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [96]
-----------------------------------------------
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [113]
[97]     0.0    0.00    0.00       4         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [97]
-----------------------------------------------
